source_path,source,original_split,split,raw_label,label,label_index,sha256,width,height,channels,image_format,status,reason,canonical_path
K:\人脸数据集\archive (3)\Train\neutral\image0014286.jpg,archive (3),train,,neutral,neutral,4,bf20aee1a85802f2733bbb5cb9ce4f676eb5968f34761bb00c50349b2c6e34da,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0003990.jpg,archive (3),train,,sad,sad,5,3af89ccbf2d3d40be93cb03c2c1ddf948a155d3d7b9a3f7f3b7707cef15705c4,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0012985.jpg,archive (3),train,,sad,sad,5,769b3a775ca16ac65fb9a8063ae84aac81b5ab25684de62a4c17382315dfc52d,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0019292.jpg,archive (3),train,,sad,sad,5,7d8bc4922531ffac99c47683a8eb50315df4cd43958d2279681ef4dc63da5cb0,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0019749.jpg,archive (3),train,,sad,sad,5,e64cb07d1c9a0b501dd00001274e5562b4bc0e4858c93feb85ca5beabfc8c470,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0019857.jpg,archive (3),train,,sad,sad,5,9424721f0f3f2c1dddd0952375313158a13b5d5d2356fdb78bb1f2cbd09f3215,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0021544.jpg,archive (3),train,,sad,sad,5,c1bf3af91dfb53b8c4a73814ca0d43731b0ca2b669ee87739da3f3feb15e422c,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0022361.jpg,archive (3),train,,sad,sad,5,9424721f0f3f2c1dddd0952375313158a13b5d5d2356fdb78bb1f2cbd09f3215,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0023557.jpg,archive (3),train,,sad,sad,5,16ad1c0087f6675f790874baa0799a349b981ab98f5ee116053d682b6ca49dbc,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0024416.jpg,archive (3),train,,sad,sad,5,5cc060478c70bfb04cd55f88a88d58e665c212fa9ec204e8e03ccb7fcc230265,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0025137.jpg,archive (3),train,,sad,sad,5,9cbb663e521338fd419495fb4902cbe1a248f83e7518774b2099ab8f2fe4a9c5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0026051.jpg,archive (3),train,,sad,sad,5,1a4683a23ea913287c22b236a8e3bb26f4dbd5e71087c2aa9e111b1bb10f4133,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0028957.jpg,archive (3),train,,sad,sad,5,5cc060478c70bfb04cd55f88a88d58e665c212fa9ec204e8e03ccb7fcc230265,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0029590.jpg,archive (3),train,,sad,sad,5,7ee25a1e7ef4e4cc6517d3de367900bdc72c2e524b5ba76fdf7353e807173c9b,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\sad\image0029901.jpg,archive (3),train,,sad,sad,5,5cc060478c70bfb04cd55f88a88d58e665c212fa9ec204e8e03ccb7fcc230265,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0024589.jpg,archive (3),train,,surprise,surprise,6,552d57272e9298ed9e16dd090824a8f6972d93abb350edb4e2c0adc132a1bd3a,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0024734.jpg,archive (3),train,,surprise,surprise,6,b449b166dc3e485ea0c65f4d14309dd7842d3deef9b358044a2417947ff5c7d7,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0025457.jpg,archive (3),train,,surprise,surprise,6,f3e415e3c47ce61aa48405ddde9aa06446a9dc78c73e435a6ab17d00d465a93e,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0025877.jpg,archive (3),train,,surprise,surprise,6,c1bf3af91dfb53b8c4a73814ca0d43731b0ca2b669ee87739da3f3feb15e422c,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0026419.jpg,archive (3),train,,surprise,surprise,6,6a343eec67030f7936662c78cc40c016a3645f2f818943d907dac4a936453f1b,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0026890.jpg,archive (3),train,,surprise,surprise,6,5a684168a1c7748b31d6779725d1b32aaf3f6b855037dba2f2eed6c945529ac7,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0027277.jpg,archive (3),train,,surprise,surprise,6,79ea0ecf9c0a7f46dac94482996f8a633a510fe4747622b505642b780f2cf647,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0027739.jpg,archive (3),train,,surprise,surprise,6,588a11643a59ceacc1526f107bccb66f3226736e877c12001c21e5ef0a6fbddd,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0028307.jpg,archive (3),train,,surprise,surprise,6,86f2e6b89fb6f222c6b4c27aa04b6b859204a7c1ece6d9c48b18c1f3d1168505,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0028847.jpg,archive (3),train,,surprise,surprise,6,f5ab1415a32d1f2073d9bd769ae03bf10f101bfdb5fc9ffdd076a22267bfaba2,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0029897.jpg,archive (3),train,,surprise,surprise,6,9cbb663e521338fd419495fb4902cbe1a248f83e7518774b2099ab8f2fe4a9c5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0030112.jpg,archive (3),train,,surprise,surprise,6,ed27b3551932821f65258c90238cabf0a714d614add253737de1d0bbf50734c5,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0030206.jpg,archive (3),train,,surprise,surprise,6,169ba6bc27b6209242e6ba6fb626828024a7acfb2757d8c5dcfb751eadaba7a3,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0030567.jpg,archive (3),train,,surprise,surprise,6,6c2734421fbe134d4645f11d9a6928e61e749b2f6538c5596aa8ff329e7325c7,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0030863.jpg,archive (3),train,,surprise,surprise,6,b7b82f4da2d6ce612b64ff7b91ec2310718a9ed2e8ddcab62e0b6ecd70e58047,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0031691.jpg,archive (3),train,,surprise,surprise,6,e6b1c3e44b3fa9b2d4ac48121bcbd44d15d5bd6ddaf22fc9a0129c4948c135fe,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0034238.jpg,archive (3),train,,surprise,surprise,6,14e958bd1c6610283f0042daad364288d3fe84df9b69eddd66aa214d285cee9f,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
K:\人脸数据集\archive (3)\Train\surprise\image0034346.jpg,archive (3),train,,surprise,surprise,6,35b151a598e8ac47b0f6f9d3c327c80b62ed357cfceffdadfe071f210a064f31,96,96,3,JPEG,quarantined,cross_label_hash_conflict,
